Date,Gender,WeightClassMap,WeightClass,Location,Fighter,CurrentLoseStreak,CurrentWinStreak,Draws,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,LongestWinStreak,Losses,TotalRoundsFought,TotalTitleBouts,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage,Wins,Stance,HeightCms,ReachCms,WeightLbs,Age,Year,Win,Record,WinRate,WinRatePercentage,FinishRate,ExpPerAge,HeightReachRatio,WinsByDecision,DecisionRate,UFCFights
2015-09-26,MALE,Light,Flyweight,"Saitama, Japan",Kyoji Horiguchi,1,0,0,40.2,0.5,0.0,1.0,0.406,4,1,14,1,0,0,2,2,0,0,4,Orthodox,165.1,167.64,125,24,2015,Yes,4-1-0,0.8,80.0%,0.5,0.5833333333333334,0.9848484848484849,2,0.5,7
2016-11-19,MALE,Light,Flyweight,"Belfast, Northern Ireland, United Kingdom",Kyoji Horiguchi,0,2,0,50.1429,0.476,0.0,1.5714,0.397,4,1,20,1,0,0,4,2,0,0,6,Orthodox,165.1,167.64,125,26,2016,Yes,6-1-0,0.8571428571428571,85.7%,0.3333333333333333,0.7692307692307693,0.9848484848484849,4,0.6666666666666666,7
2013-08-31,MALE,Light,Bantamweight,"Milwaukee, Wisconsin, USA",Kyung Ho Kang,1,0,0,16.0,0.37,0.0,5.0,0.55,0,1,3,0,0,0,0,0,0,0,0,Orthodox,175.26,185.42,135,25,2013,No,0-1-0,0.0,0.0%,0.0,0.12,0.9452054794520548,0,0.0,10
2014-09-20,MALE,Light,Bantamweight,"Saitama, Japan",Kyung Ho Kang,0,1,0,33.0,0.437,1.3333,3.3333,0.85,1,2,9,0,0,0,0,0,1,0,1,Orthodox,175.26,185.42,135,27,2014,Yes,1-2-0,0.3333333333333333,33.3%,1.0,0.3333333333333333,0.9452054794520548,0,0.0,10
2018-08-04,MALE,Light,Bantamweight,"Los Angeles, California, USA",Kyung Ho Kang,0,3,0,24.6,0.378,1.4,2.2,0.61,3,2,13,0,0,1,0,0,2,0,3,Orthodox,175.26,185.42,135,30,2018,No,3-2-0,0.6,60.0%,0.6666666666666666,0.43333333333333335,0.9452054794520548,1,0.3333333333333333,10
2019-08-17,MALE,Light,Bantamweight,"Anaheim, California, USA",Kyung Ho Kang,0,1,0,2.52,0.44,1.1,2.53,0.59,3,2,17,0,0,1,0,0,3,0,4,Orthodox,175.26,185.42,135,31,2019,Yes,4-2-0,0.6666666666666666,66.7%,0.75,0.5483870967741935,0.9452054794520548,1,0.25,10
2021-11-20,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Kyung Ho Kang,0,3,0,3.13,0.47,0.8,1.97,0.5,3,2,23,0,0,3,0,0,3,0,6,Orthodox,175.26,185.42,135,34,2021,No,6-2-0,0.75,75.0%,0.5,0.6764705882352942,0.9452054794520548,3,0.5,10
2022-06-11,MALE,Light,Bantamweight,"Kallang, Singapore",Kyung Ho Kang,1,0,0,3.13,0.47,0.8,1.97,0.5,3,3,26,0,0,3,0,0,3,0,6,Orthodox,175.26,185.42,135,34,2022,Yes,6-3-0,0.6666666666666666,66.7%,0.5,0.7647058823529411,0.9452054794520548,3,0.5,10
2023-06-17,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Kyung Ho Kang,0,1,0,3.13,0.47,0.8,1.97,0.5,3,3,29,0,0,3,1,0,3,0,7,Orthodox,175.26,185.42,135,35,2023,Yes,7-3-0,0.7,70.0%,0.42857142857142855,0.8285714285714286,0.9452054794520548,4,0.5714285714285714,10
2024-06-22,MALE,Light,Bantamweight,"Riyadh, Riyadh, Saudi Arabia",Kyung Ho Kang,1,0,0,3.13,0.47,0.8,1.97,0.5,3,4,33,0,0,3,1,0,4,0,8,Orthodox,175.26,185.42,135,36,2024,No,8-4-0,0.6666666666666666,66.7%,0.5,0.9166666666666666,0.9452054794520548,4,0.5,10
2016-12-10,MALE,Light,Lightweight,"Toronto, Ontario, Canada",Lando Vannata,1,0,0,40.0,0.36,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,175.26,180.34,155,24,2016,Yes,0-1-0,0.0,0.0%,0.0,0.08333333333333333,0.9718309859154929,0,0.0,8
2017-03-04,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Lando Vannata,0,1,0,25.0,0.335,0.0,0.0,0.0,1,1,3,0,0,0,0,1,0,0,1,Orthodox,175.26,180.34,155,24,2017,No,1-1-0,0.5,50.0%,1.0,0.125,0.9718309859154929,0,0.0,8
2018-07-07,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Lando Vannata,2,0,0,57.5,0.41,0.25,1.25,0.45,1,3,9,0,0,0,0,1,0,0,1,Orthodox,175.26,180.34,155,26,2018,No,1-3-0,0.25,25.0%,1.0,0.34615384615384615,0.9718309859154929,0,0.0,8
2019-09-28,MALE,Light,Lightweight,"Copenhagen, Denmark",Lando Vannata,0,1,2,4.41,0.42,0.5,1.35,0.42,1,3,16,0,0,0,0,1,1,0,2,Orthodox,175.26,180.34,155,27,2019,No,2-3-2,0.2857142857142857,28.6%,1.0,0.5925925925925926,0.9718309859154929,0,0.0,8
2020-08-01,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Lando Vannata,0,1,2,4.72,0.44,0.4,1.15,0.36,1,4,22,0,0,0,1,1,1,0,3,Orthodox,175.26,180.34,155,28,2020,No,3-4-2,0.3333333333333333,33.3%,0.6666666666666666,0.7857142857142857,0.9718309859154929,1,0.3333333333333333,8
2022-04-23,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Lando Vannata,0,1,2,4.52,0.45,0.3,1.09,0.37,1,5,28,0,0,1,1,1,1,0,4,Orthodox,175.26,180.34,155,30,2022,No,4-5-2,0.36363636363636365,36.4%,0.5,0.9333333333333333,0.9718309859154929,2,0.5,8
2023-04-15,MALE,Light,Lightweight,"Kansas City, Missouri, USA",Lando Vannata,1,0,2,4.52,0.45,0.3,1.09,0.37,1,6,29,0,0,1,1,1,1,0,4,Orthodox,175.26,180.34,155,31,2023,No,4-6-2,0.3333333333333333,33.3%,0.5,0.9354838709677419,0.9718309859154929,2,0.5,8
2019-10-26,MALE,Medium,Welterweight,"Kallang, Singapore",Laureano Staropoli,0,2,0,4.29,0.31,0.0,0.33,0.25,2,0,6,0,0,0,2,0,0,0,2,Orthodox,185.42,180.34,170,26,2019,No,2-0-0,1.0,100.0%,0.0,0.23076923076923078,1.028169014084507,2,1.0,4
2021-10-23,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Laureano Staropoli,3,0,0,3.31,0.34,0.0,0.83,0.26,2,3,15,0,0,0,2,0,0,0,2,Orthodox,185.42,180.34,185,28,2021,No,2-3-0,0.4,40.0%,0.0,0.5357142857142857,1.028169014084507,2,1.0,4
2015-04-04,FEMALE,Women,Women's Bantamweight,"Fairfax, Virginia, USA",Lauren Murphy,1,0,0,48.0,0.57,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,170.18,125,31,2015,No,0-1-0,0.0,0.0%,0.0,0.0967741935483871,1.0,0,0.0,8
2019-08-03,FEMALE,Women,Women's Flyweight,"Newark, New Jersey, USA",Lauren Murphy,1,0,0,3.76,0.38,0.0,1.03,0.32,1,4,18,0,0,1,0,1,0,0,2,Orthodox,165.1,170.18,125,36,2019,Yes,2-4-0,0.3333333333333333,33.3%,0.5,0.5,0.9701492537313432,1,0.5,8
2020-06-20,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Lauren Murphy,0,2,0,3.76,0.38,0.0,1.03,0.32,2,4,24,0,0,2,0,2,0,0,4,Orthodox,165.1,170.18,125,36,2020,Yes,4-4-0,0.5,50.0%,0.5,0.6666666666666666,0.9701492537313432,2,0.5,8
2021-09-25,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Lauren Murphy,0,5,0,3.58,0.38,0.1,1.03,0.34,5,4,32,0,0,3,1,2,1,0,7,Orthodox,165.1,170.18,125,38,2021,No,7-4-0,0.6363636363636364,63.6%,0.42857142857142855,0.8421052631578947,0.9701492537313432,4,0.5714285714285714,8
2022-07-16,FEMALE,Women,Women's Flyweight,"Elmont, New York, USA",Lauren Murphy,1,0,0,4.05,0.39,0.1,1.03,0.25,5,5,36,1,0,3,1,2,1,0,7,Orthodox,165.1,170.18,125,38,2022,Yes,7-5-0,0.5833333333333334,58.3%,0.42857142857142855,0.9473684210526315,0.9701492537313432,4,0.5714285714285714,8
2023-01-21,FEMALE,Women,Women's Flyweight,"Rio de Janeiro, Rio de Janeiro, Brazil",Lauren Murphy,0,1,0,4.05,0.39,0.1,1.03,0.25,5,5,39,1,0,3,2,2,1,0,8,Orthodox,165.1,170.18,125,39,2023,No,8-5-0,0.6153846153846154,61.5%,0.375,1.0,0.9701492537313432,5,0.625,8
2014-11-08,MALE,Light,Lightweight,"Uberlandia, Minas Gerais, Brazil",Leandro Silva,2,0,0,38.0,0.61,0.5,2.0,0.25,0,2,6,0,0,0,0,0,0,0,0,Orthodox,175.26,182.88,155,28,2014,Yes,0-2-0,0.0,0.0%,0.0,0.21428571428571427,0.9583333333333333,0,0.0,5
2015-11-21,MALE,Light,Lightweight,"Monterrey, Nuevo Leon, Mexico",Leandro Silva,0,1,0,26.6,0.564,0.6,2.0,0.474,1,3,12,0,0,0,1,0,1,0,2,Orthodox,175.26,182.88,155,30,2015,Yes,2-3-0,0.4,40.0%,0.5,0.4,0.9583333333333333,1,0.5,5
2016-09-03,MALE,Light,Lightweight,"Hamburg, Hamburg, Germany",Leandro Silva,1,0,0,30.7143,0.526,0.4286,1.7143,0.433,2,4,18,0,0,0,2,0,1,0,3,Orthodox,175.26,182.88,155,30,2016,No,3-4-0,0.42857142857142855,42.9%,0.3333333333333333,0.6,0.9583333333333333,2,0.6666666666666666,5
2015-12-19,MALE,Medium,Welterweight,"Orlando, Florida, USA",Leon Edwards,0,2,0,24.0,0.68,0.0,0.0,0.0,2,1,7,0,0,0,1,1,0,0,2,Southpaw,182.88,187.96,170,24,2015,No,2-1-0,0.6666666666666666,66.7%,0.5,0.2916666666666667,0.9729729729729729,1,0.5,15
2016-10-08,MALE,Medium,Welterweight,"Manchester, England, United Kingdom",Leon Edwards,0,1,0,24.4,0.634,0.2,0.4,0.132,2,2,13,0,0,0,2,1,0,0,3,Southpaw,182.88,187.96,170,25,2016,Yes,3-2-0,0.6,60.0%,0.3333333333333333,0.52,0.9729729729729729,2,0.6666666666666666,15
2017-09-02,MALE,Medium,Welterweight,"Rotterdam, Zuid-Holland, Netherlands",Leon Edwards,0,3,0,27.2857,0.557,0.2857,1.1429,0.173,3,2,19,0,0,0,3,1,1,0,5,Southpaw,182.88,187.96,170,26,2017,Yes,5-2-0,0.7142857142857143,71.4%,0.4,0.7307692307692307,0.9729729729729729,3,0.6,15
2018-06-23,MALE,Medium,Welterweight,"Kallang, Singapore",Leon Edwards,0,5,0,28.4444,0.537,0.5556,1.3333,0.246,5,2,25,0,0,0,4,2,1,0,7,Southpaw,182.88,187.96,170,26,2018,Yes,7-2-0,0.7777777777777778,77.8%,0.42857142857142855,0.9615384615384616,0.9729729729729729,4,0.5714285714285714,15
2019-07-20,MALE,Medium,Welterweight,"San Antonio, Texas, USA",Leon Edwards,0,7,0,2.53,0.47,0.4,1.39,0.31,7,2,33,0,0,1,5,2,1,0,9,Southpaw,187.96,187.96,170,27,2019,Yes,9-2-0,0.8181818181818182,81.8%,0.3333333333333333,1.2222222222222223,1.0,6,0.6666666666666666,15
2021-06-12,MALE,Medium,Welterweight,"Glendale, Arizona, USA",Leon Edwards,0,8,0,2.62,0.49,0.3,1.48,0.35,8,2,40,0,0,1,6,2,1,0,10,Southpaw,187.96,187.96,170,29,2021,Yes,10-2-0,0.8333333333333334,83.3%,0.3,1.3793103448275863,1.0,7,0.7,15
2022-08-20,MALE,Medium,Welterweight,"Salt Lake City, Utah, USA",Leon Edwards,0,9,0,2.68,0.53,0.4,1.25,0.36,9,2,45,3,0,1,7,2,1,0,11,Southpaw,187.96,187.96,170,30,2022,Yes,11-2-0,0.8461538461538461,84.6%,0.2727272727272727,1.5,1.0,8,0.7272727272727273,15
2023-03-18,MALE,Medium,Welterweight,"London, England, United Kingdom",Leon Edwards,0,10,0,2.68,0.53,0.4,1.25,0.36,10,2,50,3,0,1,7,3,1,0,12,Southpaw,187.96,187.96,170,31,2023,Yes,12-2-0,0.8571428571428571,85.7%,0.3333333333333333,1.6129032258064515,1.0,8,0.6666666666666666,15
2024-07-27,MALE,Medium,Welterweight,"Manchester, England, United Kingdom",Leon Edwards,0,12,0,2.68,0.53,0.4,1.25,0.36,12,2,60,3,1,1,8,3,1,0,14,Southpaw,187.96,187.96,170,32,2024,No,14-2-0,0.875,87.5%,0.2857142857142857,1.875,1.0,10,0.7142857142857143,15
2011-10-08,MALE,Light,Featherweight,"Houston, Texas, USA",Leonard Garcia,1,0,0,25.6,0.374,0.6,0.4,0.132,1,3,12,0,0,1,0,0,1,0,2,Orthodox,177.8,175.26,145,32,2011,No,2-3-0,0.4,40.0%,0.5,0.375,1.0144927536231885,1,0.5,4
2012-12-29,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Leonard Garcia,3,0,0,32.8571,0.307,0.4286,0.2857,0.094,1,5,18,0,0,1,0,0,1,0,2,Orthodox,177.8,175.26,145,33,2012,No,2-5-0,0.2857142857142857,28.6%,0.5,0.5454545454545454,1.0144927536231885,1,0.5,4
2013-04-27,MALE,Light,Featherweight,"Newark, New Jersey, USA",Leonard Garcia,4,0,0,39.875,0.299,0.375,0.5,0.145,1,6,21,0,0,1,0,0,1,0,2,Orthodox,177.8,175.26,145,33,2013,No,2-6-0,0.25,25.0%,0.5,0.6363636363636364,1.0144927536231885,1,0.5,4
2014-09-13,MALE,Light,Lightweight,"Brasilia, Distrito Federal, Brazil",Leonardo Santos,1,0,0,24.0,0.41,0.5,0.5,0.07,1,1,5,1,0,0,0,0,1,0,1,Orthodox,182.88,190.5,155,34,2014,Yes,1-1-0,0.5,50.0%,1.0,0.14705882352941177,0.96,0,0.0,8
2015-12-12,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Leonardo Santos,0,2,0,24.0,0.37,0.5,1.0,0.285,2,1,10,1,0,0,1,0,2,0,3,Orthodox,182.88,190.5,155,35,2015,Yes,3-1-0,0.75,75.0%,0.6666666666666666,0.2857142857142857,0.96,1,0.3333333333333333,8
2016-10-08,MALE,Light,Lightweight,"Manchester, England, United Kingdom",Leonardo Santos,0,3,0,25.6,0.428,0.4,1.0,0.428,3,1,11,1,0,0,1,1,2,0,4,Orthodox,182.88,190.5,155,36,2016,Yes,4-1-0,0.8,80.0%,0.75,0.3055555555555556,0.96,1,0.25,8
2019-06-01,MALE,Light,Lightweight,"Stockholm, Sweden",Leonardo Santos,0,4,0,25.1667,0.41,0.3333,0.8333,0.357,4,1,14,1,0,1,1,1,2,0,5,Orthodox,182.88,190.5,155,39,2019,Yes,5-1-0,0.8333333333333334,83.3%,0.6,0.358974358974359,0.96,2,0.4,8
2020-07-11,MALE,Light,Lightweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Leonardo Santos,0,6,1,2.4,0.41,0.4,1.1,0.25,5,0,15,1,0,1,1,2,2,0,6,Orthodox,182.88,190.5,155,40,2020,Yes,6-0-1,0.8571428571428571,85.7%,0.6666666666666666,0.375,0.96,2,0.3333333333333333,8
2021-12-04,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Leonardo Santos,1,0,1,2.82,0.46,0.2,0.88,0.25,6,1,21,1,0,1,2,2,2,0,7,Orthodox,182.88,190.5,155,41,2021,No,7-1-1,0.7777777777777778,77.8%,0.5714285714285714,0.5121951219512195,0.96,3,0.42857142857142855,8
2022-08-20,MALE,Light,Lightweight,"Salt Lake City, Utah, USA",Leonardo Santos,2,0,1,2.82,0.46,0.2,0.88,0.25,6,2,23,1,0,1,2,2,2,0,7,Orthodox,182.88,190.5,155,42,2022,No,7-2-1,0.7,70.0%,0.5714285714285714,0.5476190476190477,0.96,3,0.42857142857142855,8
2020-07-15,MALE,Light,Featherweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Lerone Murphy,0,0,1,1.87,0.35,2.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,Orthodox,175.26,185.42,145,28,2020,Yes,0-0-1,0.0,0.0%,0.0,0.10714285714285714,0.9452054794520548,0,0.0,6
2021-10-30,MALE,Light,Featherweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Lerone Murphy,0,2,1,5.01,0.54,0.6,1.59,0.52,2,0,7,0,0,0,1,1,0,0,2,Orthodox,175.26,185.42,145,30,2021,Yes,2-0-1,0.6666666666666666,66.7%,0.5,0.23333333333333334,0.9452054794520548,1,0.5,6
2023-07-22,MALE,Light,Featherweight,"London, England, United Kingdom",Lerone Murphy,0,4,1,5.01,0.54,0.6,1.59,0.52,4,0,12,0,0,1,1,2,0,0,4,Orthodox,175.26,185.42,145,32,2023,Yes,4-0-1,0.8,80.0%,0.5,0.375,0.9452054794520548,2,0.5,6
2024-10-26,MALE,Light,Featherweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Lerone Murphy,0,6,1,4.8,0.54,0.6,1.78,0.54,6,0,20,0,0,1,3,2,0,0,6,Orthodox,175.26,185.42,145,33,2024,Yes,6-0-1,0.8571428571428571,85.7%,0.3333333333333333,0.6060606060606061,0.9452054794520548,4,0.6666666666666666,6
2018-10-06,FEMALE,Women,Women's Bantamweight,"Las Vegas, Nevada, USA",Lina Lansberg,0,1,0,43.75,0.58,0.0,0.5,0.285,1,2,10,0,0,0,2,0,0,0,2,Orthodox,170.18,165.1,135,36,2018,No,2-2-0,0.5,50.0%,0.0,0.2777777777777778,1.0307692307692309,2,1.0,7
2019-09-28,FEMALE,Women,Women's Bantamweight,"Copenhagen, Denmark",Lina Lansberg,0,1,0,2.76,0.57,0.1,0.71,0.33,1,3,16,0,0,0,3,0,0,0,3,Orthodox,170.18,165.1,135,37,2019,Yes,3-3-0,0.5,50.0%,0.0,0.43243243243243246,1.0307692307692309,3,1.0,7
2022-10-22,FEMALE,Women,Women's Bantamweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Lina Lansberg,2,0,0,2.69,0.55,0.1,0.52,0.27,2,5,25,0,0,0,4,0,0,0,4,Orthodox,170.18,165.1,135,40,2022,No,4-5-0,0.4444444444444444,44.4%,0.0,0.625,1.0307692307692309,4,1.0,7
2023-02-18,FEMALE,Women,Women's Bantamweight,"Las Vegas, Nevada, USA",Lina Lansberg,3,0,0,2.69,0.55,0.1,0.52,0.27,2,6,28,0,0,0,4,0,0,0,4,Orthodox,170.18,165.1,135,40,2023,No,4-6-0,0.4,40.0%,0.0,0.7,1.0307692307692309,4,1.0,7
2013-11-06,FEMALE,Women,Women's Bantamweight,"Fort Campbell, Kentucky, USA",Liz Carmouche,0,1,0,27.0,0.63,1.0,1.5,0.5,1,1,3,1,0,0,0,1,0,0,1,Orthodox,167.64,167.64,125,29,2013,No,1-1-0,0.5,50.0%,1.0,0.10344827586206896,1.0,0,0.0,7
2014-04-19,FEMALE,Women,Women's Bantamweight,"Orlando, Florida, USA",Liz Carmouche,1,0,0,32.3333,0.587,0.6667,1.3333,0.667,1,2,6,1,0,0,0,1,0,0,1,Orthodox,167.64,167.64,125,30,2014,No,1-2-0,0.3333333333333333,33.3%,1.0,0.2,1.0,0,0.0,7
2015-04-04,FEMALE,Women,Women's Bantamweight,"Fairfax, Virginia, USA",Liz Carmouche,2,0,0,28.75,0.57,0.5,2.25,0.678,1,3,9,1,0,0,0,1,0,0,1,Orthodox,167.64,167.64,125,31,2015,Yes,1-3-0,0.25,25.0%,1.0,0.2903225806451613,1.0,0,0.0,7
2016-11-12,FEMALE,Women,Women's Bantamweight,"New York City, New York, USA",Liz Carmouche,0,1,0,30.6,0.57,0.4,2.2,0.592,1,3,12,1,0,0,1,1,0,0,2,Orthodox,167.64,167.64,125,32,2016,Yes,2-3-0,0.4,40.0%,0.5,0.375,1.0,1,0.5,7
2017-12-09,FEMALE,Women,Women's Flyweight,"Fresno, California, USA",Liz Carmouche,0,2,0,30.0,0.545,0.3333,2.5,0.588,2,3,15,1,0,1,1,1,0,0,3,Orthodox,167.64,167.64,125,33,2017,No,3-3-0,0.5,50.0%,0.3333333333333333,0.45454545454545453,1.0,2,0.6666666666666666,7
2019-08-10,FEMALE,Women,Women's Flyweight,"Montevideo, Uruguay",Liz Carmouche,0,2,0,2.78,0.54,0.3,2.57,0.51,2,6,36,0,0,1,4,2,0,0,7,Orthodox,167.64,167.64,125,35,2019,No,7-6-0,0.5384615384615384,53.8%,0.2857142857142857,1.0285714285714285,1.0,5,0.7142857142857143,7
2020-02-22,FEMALE,Women,Women's Strawweight,"Auckland, New Zealand",Loma Lookboonmee,0,1,0,6.6,0.65,0.0,1.0,0.16,1,0,3,0,0,1,0,0,0,0,1,Orthodox,154.94,154.94,115,24,2020,No,1-0-0,1.0,100.0%,0.0,0.125,1.0,1,1.0,4
2021-11-20,FEMALE,Women,Women's Strawweight,"Las Vegas, Nevada, USA",Loma Lookboonmee,0,2,0,4.1,0.57,0.1,1.9,0.5,2,1,12,0,0,1,2,0,0,0,3,Orthodox,154.94,154.94,115,25,2021,No,3-1-0,0.75,75.0%,0.0,0.48,1.0,3,1.0,4
2022-09-17,FEMALE,Women,Women's Strawweight,"Las Vegas, Nevada, USA",Loma Lookboonmee,1,0,0,4.1,0.57,0.1,1.9,0.5,2,2,15,0,0,1,2,0,0,0,3,Orthodox,154.94,154.94,115,26,2022,Yes,3-2-0,0.6,60.0%,0.0,0.5769230769230769,1.0,3,1.0,4
2023-02-11,FEMALE,Women,Women's Strawweight,"Perth, Western Australia, Australia",Loma Lookboonmee,0,1,0,4.1,0.57,0.1,1.9,0.5,2,2,18,0,0,1,3,0,0,0,4,Orthodox,154.94,154.94,115,27,2023,Yes,4-2-0,0.6666666666666666,66.7%,0.0,0.6666666666666666,1.0,4,1.0,4
2021-11-20,FEMALE,Women,Women's Strawweight,"Las Vegas, Nevada, USA",Loopy Godinez,1,0,0,4.16,0.48,1.0,2.95,0.47,1,2,7,0,0,0,0,0,1,0,1,Orthodox,157.48,154.94,115,28,2021,Yes,1-2-0,0.3333333333333333,33.3%,1.0,0.25,1.0163934426229508,0,0.0,9
2022-05-07,FEMALE,Women,Women's Strawweight,"Phoenix, Arizona, USA",Loopy Godinez,0,1,0,4.16,0.48,1.0,2.95,0.47,1,2,10,0,0,0,1,0,1,0,2,Orthodox,157.48,154.94,115,28,2022,Yes,2-2-0,0.5,50.0%,0.5,0.35714285714285715,1.0163934426229508,1,0.5,9
2023-11-11,FEMALE,Women,Women's Strawweight,"New York City, New York, USA",Loopy Godinez,0,3,0,4.16,0.48,1.0,2.95,0.47,3,3,24,0,0,1,3,0,2,0,6,Orthodox,157.48,154.94,115,30,2023,Yes,6-3-0,0.6666666666666666,66.7%,0.3333333333333333,0.8,1.0163934426229508,4,0.6666666666666666,9
2024-08-03,FEMALE,Women,Women's Strawweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Loopy Godinez,1,0,0,4.16,0.48,1.0,2.95,0.47,4,4,30,0,0,2,3,0,2,0,7,Orthodox,157.48,154.94,115,30,2024,No,7-4-0,0.6363636363636364,63.6%,0.2857142857142857,1.0,1.0163934426229508,5,0.7142857142857143,9
2013-11-06,MALE,Medium,Middleweight,"Fort Campbell, Kentucky, USA",Lorenz Larkin,1,0,0,32.0,0.39,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,170,27,2013,Yes,0-1-0,0.0,0.0%,0.0,0.1111111111111111,0.9861111111111112,0,0.0,8
2014-08-30,MALE,Medium,Middleweight,"Sacramento, California, USA",Lorenz Larkin,2,0,0,33.25,0.41,0.0,0.0,0.0,1,3,10,0,0,0,1,0,0,0,1,Orthodox,180.34,182.88,170,27,2014,No,1-3-0,0.25,25.0%,0.0,0.37037037037037035,0.9861111111111112,1,1.0,8
2015-06-27,MALE,Medium,Welterweight,"Hollywood, Florida, USA",Lorenz Larkin,0,1,0,30.3333,0.453,0.0,0.0,0.0,1,4,14,0,0,0,1,1,0,0,2,Orthodox,180.34,182.88,170,28,2015,Yes,2-4-0,0.3333333333333333,33.3%,0.5,0.5,0.9861111111111112,1,0.5,8
2016-08-20,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Lorenz Larkin,0,1,0,39.8889,0.452,0.0,0.1111,0.056,2,5,22,0,0,1,1,2,0,0,4,Orthodox,180.34,182.88,170,29,2016,Yes,4-5-0,0.4444444444444444,44.4%,0.5,0.7586206896551724,0.9861111111111112,2,0.5,8
2014-11-07,MALE,Light,Flyweight,"Sydney, New South Wales, Australia",Louis Smolka,1,0,0,67.0,0.4,0.5,0.5,0.05,1,1,6,0,0,0,1,0,0,0,1,Orthodox,175.26,172.72,135,23,2014,Yes,1-1-0,0.5,50.0%,0.0,0.2608695652173913,1.0147058823529411,1,1.0,12
2015-10-24,MALE,Light,Flyweight,"Dublin, Leinster, Ireland",Louis Smolka,0,2,0,56.0,0.443,1.5,2.0,0.3,2,1,12,0,0,0,2,1,0,0,3,Orthodox,175.26,172.72,135,24,2015,Yes,3-1-0,0.75,75.0%,0.3333333333333333,0.5,1.0147058823529411,2,0.6666666666666666,12
2016-12-30,MALE,Light,Flyweight,"Las Vegas, Nevada, USA",Louis Smolka,1,0,0,53.1429,0.526,2.1429,1.7143,0.386,4,2,17,0,0,0,2,2,1,0,5,Orthodox,175.26,172.72,135,25,2016,No,5-2-0,0.7142857142857143,71.4%,0.6,0.68,1.0147058823529411,2,0.4,12
2017-04-15,MALE,Light,Flyweight,"Kansas City, Missouri, USA",Louis Smolka,2,0,0,47.75,0.489,2.0,1.5,0.338,4,3,20,0,0,0,2,2,1,0,5,Orthodox,175.26,172.72,135,25,2017,No,5-3-0,0.625,62.5%,0.6,0.8,1.0147058823529411,2,0.4,12
2019-09-14,MALE,Light,Bantamweight,"Vancouver, British Columbia, Canada",Louis Smolka,1,0,0,4.22,0.46,2.1,1.65,0.34,4,6,29,0,0,0,2,2,2,0,6,Orthodox,175.26,172.72,135,28,2019,Yes,6-6-0,0.5,50.0%,0.6666666666666666,1.0357142857142858,1.0147058823529411,2,0.3333333333333333,12
2020-05-30,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Louis Smolka,0,1,0,4.22,0.46,2.1,1.65,0.34,4,6,30,0,0,0,2,3,2,0,7,Orthodox,177.8,185.42,135,28,2020,No,7-6-0,0.5384615384615384,53.8%,0.7142857142857143,1.0714285714285714,0.9589041095890413,2,0.2857142857142857,12
2021-12-04,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Louis Smolka,0,1,0,4.67,0.47,1.8,1.69,0.35,4,7,33,0,0,0,2,4,2,0,8,Orthodox,175.26,172.72,135,30,2021,No,8-7-0,0.5333333333333333,53.3%,0.75,1.1,1.0147058823529411,2,0.25,12
2022-05-14,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Louis Smolka,1,0,0,4.67,0.47,1.8,1.69,0.35,4,8,34,0,0,0,2,4,2,0,8,Orthodox,175.26,172.72,135,30,2022,No,8-8-0,0.5,50.0%,0.75,1.1333333333333333,1.0147058823529411,2,0.25,12
