NumberOfRounds,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,label,Gender_MALE,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_OpenStance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,RedStance_OpenStance,BetterRank_Red,BetterRank_Blue,BetterRank_neither,FinishRate,WinRatio,ExpPerYear,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate
3,1,1,-2,-1,0,-5,0,-1,1,5.08,-2.54,-4,1,1,0,1,0,0,1,0,0,0,1,0,0,0.33333333333333337,-0.08333333333333337,-0.19642857142857145,1.0138888888888888,0.04071537290715377,-1,-0.3333333333333333
3,0,-2,-2,-5,3,-18,0,-2,0,-7.62,-12.7,0,1,1,1,0,0,0,0,1,0,0,1,0,0,-0.3333333333333333,0.33333333333333337,-0.5294117647058824,1.075757575757576,0.028169014084507116,-3,0.33333333333333337
3,0,1,1,1,1,0,0,-1,1,2.54,7.62,5,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,0.5,0.031055900621118016,0.9605263157894737,-0.025775054073540082,1,0.5
3,0,-2,-2,-2,1,-6,0,0,-1,12.7,15.24,-14,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.3333333333333333,0.25,-0.3102232667450059,0.9117647058823529,-0.013282732447817969,-1,0.33333333333333337
3,0,0,-1,-1,1,-7,-1,0,0,12.7,2.54,-2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.3333333333333333,-0.30782608695652175,0.986842105263158,0.053333333333333344,-1,-1.0
3,-2,-1,-1,-1,-2,1,0,0,0,5.08,2.54,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-1.0,0.031746031746031744,0.9859154929577465,0.014285714285714346,-1,-1.0
3,0,0,1,1,-1,3,0,1,0,7.62,7.62,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1.0,0.3333333333333333,0.11877394636015325,0.9577464788732394,0.0006213753106876219,0,0.0
3,0,0,-1,-1,0,-5,0,0,0,10.16,2.54,9,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.5,-0.13647058823529412,0.9864864864864864,0.041281007034431605,-1,-1.0
5,2,2,-5,-7,3,-41,-5,2,-1,12.7,10.16,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0.8888888888888888,0.25,-1.3181312569521693,0.9459459459459459,0.014285714285714346,-8,-0.8888888888888888
3,0,-2,-2,3,-3,10,0,-3,6,5.08,12.7,-7,0,1,1,0,0,0,1,0,0,0,1,0,0,0.08571428571428574,-0.07499999999999996,0.08985507246376812,0.9324324324324323,-0.04249902075989054,0,-0.08571428571428569
3,0,-2,-2,-3,2,-16,0,-2,1,-12.7,-22.86,-6,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.25,-0.6262626262626263,1.1267605633802815,0.0484154929577465,-3,-0.3333333333333333
3,0,0,0,0,0,2,0,0,-1,-2.54,2.54,11,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.0,0.0,0.08835758835758836,0.9859154929577465,-0.02857142857142847,1,1.0
3,0,0,0,0,0,0,0,0,0,7.62,25.4,11,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.1363636363636364,0.8701298701298701,-0.08897073076177553,0,0.0
3,0,0,0,0,1,-1,0,0,-1,7.62,12.7,-12,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,0.5,-0.09956709956709955,0.9264705882352942,-0.03057889822595694,1,1.0
3,3,0,-2,-3,4,-20,-1,-1,0,-5.08,12.7,6,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.375,-0.671664167916042,0.9333333333333333,-0.09238095238095223,-2,-0.6666666666666666
3,0,-1,-1,-1,1,-4,0,0,-1,-5.08,-2.54,1,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,0.33333333333333337,-0.13423645320197047,1.0140845070422535,-0.014280125195618276,0,0.5
3,-1,0,0,0,-2,4,0,0,0,7.62,5.08,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0.0,-0.2666666666666666,0.173963133640553,0.9696969696969698,0.01515151515151536,0,0.0
3,1,0,0,0,1,-3,0,0,0,0.0,5.08,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.11538461538461539,0.9726027397260275,-0.027011383368705233,0,0.0
3,0,4,3,1,2,0,1,-4,2,0.0,-7.62,9,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.6,0.33333333333333337,0.1345108695652174,1.0422535211267605,0.03939855348306054,3,0.6
3,0,0,0,-6,4,-16,1,-1,-7,0.0,-2.54,3,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.509090909090909,0.0672268907563025,-0.47037037037037044,1.0142857142857142,0.014084507042253502,2,0.509090909090909
3,0,-3,-1,0,-3,7,-1,2,-3,-2.54,-10.16,-1,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.11111111111111116,-0.15000000000000002,0.18003565062388593,1.054054054054054,0.037075537075537124,1,0.11111111111111116
3,0,-1,5,9,-5,36,1,5,1,-7.62,-7.62,-6,1,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-0.08333333333333337,1.1070967741935485,1.0428571428571427,-0.0005870841487281009,3,0.0
3,0,-1,-1,0,1,-7,0,1,0,0.0,2.54,-6,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5,0.16666666666666663,-0.2815126050420168,0.9848484848484849,-0.01538461538461533,-1,-0.5
3,0,0,-1,-6,6,-26,-1,-2,-3,0.0,0.0,3,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.3333333333333333,0.1875,-0.7362428842504745,1.0,0.0,-1,0.3333333333333333
3,0,-1,2,3,1,1,0,4,0,-5.08,7.62,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0.8,0.3142857142857143,0.16666666666666663,0.9552238805970149,-0.07532649253731338,-1,-0.8
3,0,0,-2,-4,2,-16,0,1,-1,2.54,-7.62,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.33333333333333337,-0.1454545454545454,-0.5,1.0410958904109588,0.05263157894736836,-4,-0.33333333333333337
3,0,0,2,3,-1,13,0,0,1,0.0,15.24,-2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.6,0.4041666666666667,0.923076923076923,-0.07905982905982911,2,0.6666666666666666
3,-1,0,-1,-1,0,1,0,-1,0,2.54,5.08,8,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.3333333333333333,0.09957924263674614,0.9743589743589743,-0.012145748987854255,0,0.0
5,0,1,-3,1,-2,2,-1,3,-2,-7.62,-2.54,-2,1,1,1,0,0,0,1,0,0,0,1,0,0,0.02777777777777779,-0.10769230769230775,0.01666666666666672,1.0128205128205128,-0.025965595585848766,0,-0.02777777777777779
3,0,0,-3,-5,4,-25,-3,-2,1,7.62,5.08,15,1,1,1,0,0,0,1,0,0,0,0,1,0,0.2142857142857143,-0.038461538461538436,-0.4271159874608151,0.9736842105263158,0.01422475106685639,-4,-0.2142857142857143
3,0,2,0,2,-1,3,1,3,-2,0.0,-12.7,-1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.03030303030303033,-0.01666666666666672,0.062365591397849585,1.0675675675675675,0.06329113924050622,1,-0.030303030303030276
3,1,0,-2,0,-2,5,0,2,0,0.0,-2.54,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,-0.17142857142857143,0.2232142857142857,1.0149253731343284,0.014925373134328401,-1,-0.3333333333333333
3,0,1,0,-1,0,-5,0,2,-1,-2.54,-5.08,5,1,1,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666667,-0.08333333333333337,-0.13975155279503107,1.0273972602739727,0.012602739726027545,-2,-0.6666666666666666
3,0,-2,-2,-3,3,-13,0,0,-2,2.54,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.5,-0.43333333333333335,1.0,0.013513513513513487,-1,-0.3333333333333333
3,3,0,-1,-1,4,-15,0,0,0,5.08,7.62,-1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.0,-0.2,-0.6,0.9583333333333333,-0.01328502415458932,-1,-1.0
3,-2,-1,0,-1,0,0,0,-1,0,-10.16,-15.24,-11,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.16666666666666669,-0.09090909090909088,1.0845070422535212,0.025974025974025983,0,0.0
3,0,-1,-1,-2,1,-7,0,-1,0,0.0,-2.54,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.6666666666666666,-0.2692307692307692,1.0138888888888888,0.013127853881278462,-1,-0.5
3,0,-1,-1,-1,0,-3,0,0,0,5.08,0.0,-5,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-1.0,-0.13043478260869565,1.0,0.028571428571428692,-1,-1.0
3,1,0,0,0,1,-3,0,0,0,-10.16,-10.16,-7,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.125,1.0547945205479454,-0.0014232342999465075,0,0.0
3,0,1,1,1,1,-1,0,1,0,7.62,12.7,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5,0.5,0.0009852216748768572,0.927536231884058,-0.02898550724637672,0,-0.5
5,0,-3,0,7,-7,36,0,0,2,-7.62,-10.16,-10,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.29545454545454547,-0.38888888888888884,0.9358974358974359,1.0571428571428572,0.010424710424710382,5,0.2954545454545454
3,-1,-6,1,-4,1,7,5,-4,-3,-10.16,-7.62,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.5042735042735043,0.005681818181818232,0.22580645161290325,1.0428571428571427,-0.014285714285714346,3,0.5042735042735043
3,0,-2,-2,-2,2,-10,-1,-1,0,5.08,-10.16,-1,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.5,-0.5,-0.3333333333333333,1.0533333333333332,0.07527426160337558,-1,-0.5
3,0,1,0,11,-7,44,-1,0,4,-2.54,2.54,-3,1,1,0,1,0,0,0,1,0,0,0,0,1,0.08333333333333331,-0.14782608695652177,1.3709677419354838,0.9859154929577465,-0.028370221327967737,7,-0.08333333333333337
3,0,-1,0,1,-2,10,0,0,-1,-7.62,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.5,-0.4,0.3703703703703704,1.0,-0.039999999999999925,2,0.5
3,-1,0,-3,-5,1,-18,0,-2,0,10.16,2.54,3,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.3454545454545454,-0.5357142857142857,0.9861111111111112,0.04244913928012517,-3,0.33333333333333337
3,0,-1,-1,-1,0,-5,-1,0,1,-2.54,-2.54,-3,1,1,1,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-0.21296296296296297,1.0142857142857142,0.0,-2,-1.0
3,0,0,-1,-1,0,-3,0,0,-1,-5.08,0.0,-5,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.5,-0.12158808933002482,1.0,-0.02898550724637683,0,0.0
3,0,-1,-1,-1,0,-2,0,0,-1,2.54,2.54,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-1.0,-0.08,0.9863013698630138,0.0003805175038051889,0,0.0
3,-1,0,0,0,-1,2,0,0,0,0.0,2.54,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.09285714285714287,0.9857142857142857,-0.014285714285714346,0,0.0
3,-1,0,0,0,-1,3,-1,0,0,-10.16,-5.08,-3,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.09331797235023041,1.027027027027027,-0.026671408250355855,0,0.0
3,0,0,0,0,0,0,0,0,0,-2.54,7.62,5,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.02329192546583851,0.9558823529411764,-0.06018099547511335,0,0.0
5,0,-7,-7,-10,1,-32,-8,-3,-4,-12.7,-30.48,-8,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.1428571428571429,0.06666666666666665,-1.2698412698412698,1.1666666666666667,0.0813492063492065,-3,0.14285714285714285
3,0,1,1,-6,3,-17,0,-2,-3,-7.62,0.0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.16666666666666663,0.19999999999999996,-0.467741935483871,1.0,-0.041095890410958735,-1,0.16666666666666669
3,2,1,-1,4,-3,8,1,3,3,-2.54,0.0,-8,0,1,1,0,0,0,1,0,0,0,1,0,0,0.4935064935064935,-0.05294117647058816,0.0,1.0,-0.013513513513513487,-2,-0.49350649350649345
3,-2,-3,-2,-2,-3,3,0,-2,1,-5.08,-7.62,-6,0,1,1,0,0,0,1,0,0,0,1,0,0,0.33333333333333337,-0.75,0.04999999999999999,1.0476190476190474,0.015151515151515138,-1,-0.3333333333333333
3,1,1,-2,-6,4,-26,0,-2,0,5.08,-2.54,5,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.2857142857142857,0.36363636363636365,-0.7285714285714286,1.0142857142857142,0.04245472837022135,-4,0.2857142857142857
3,0,-1,-3,-4,2,-14,0,-1,0,10.16,-15.24,6,1,1,1,0,0,0,0,1,0,0,0,0,1,-0.25,-0.6666666666666666,-0.4827586206896552,1.0923076923076924,0.14474539544962084,-3,-0.75
3,0,-1,-2,-4,3,-13,0,-4,0,-2.54,5.08,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.0,-0.5714285714285714,-0.43333333333333335,0.974025974025974,-0.03792207792207791,0,0.0
3,1,0,-2,-4,3,-15,0,-2,0,-7.62,2.54,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.09523809523809523,-0.038461538461538436,-0.4688057040998218,0.9859154929577465,-0.05633802816901401,-2,0.09523809523809523
3,0,0,-1,-1,0,-1,0,-1,0,2.54,2.54,-4,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.5,-0.04181600955794504,0.9864864864864864,0.00018511662347264757,0,0.0
3,1,0,0,0,1,-3,0,0,0,-7.62,0.0,-13,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.125,1.0,-0.044117647058823595,0,0.0
5,1,2,-5,-4,0,-22,-4,-3,1,2.54,5.08,5,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.017094017094017144,-0.0793650793650793,-0.4901433691756273,0.9736842105263158,-0.012802275960170584,-2,0.017094017094017144
3,1,4,-3,-3,0,-15,-5,-2,1,-2.54,-12.7,-3,0,1,0,1,0,0,1,0,0,0,1,0,0,0.1785714285714286,-0.07499999999999996,-0.5888888888888888,1.076923076923077,0.05714285714285727,-2,-0.17857142857142855
3,0,1,1,1,-1,3,-1,1,0,0.0,-7.62,-10,1,1,1,0,0,0,1,0,0,0,0,0,1,0.5,-0.33333333333333337,0.05147058823529413,1.0394736842105263,0.03697534976682204,0,-0.5
3,0,-1,-1,-1,0,-3,0,0,-1,-5.08,-7.62,-2,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,0.0,-0.12142857142857144,1.0428571428571427,0.013111545988258144,0,0.33333333333333337
3,-1,0,-1,-4,2,-7,0,-2,-2,2.54,0.0,5,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.5,-0.19333333333333336,1.0,0.013513513513513487,0,0.0
3,2,0,-1,-1,3,-8,0,0,-1,2.54,-2.54,6,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.25,-0.25,1.0138888888888888,0.027016742770167523,0,0.0
3,-4,-1,2,3,-7,23,0,1,1,-2.54,2.54,-6,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.25,-0.6363636363636364,0.6512315270935961,0.986842105263158,-0.025964912280701635,1,0.25
3,2,0,-1,-1,2,-5,0,0,0,5.08,7.62,7,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.3333333333333333,-0.15625,0.9583333333333333,-0.01388888888888884,-1,-1.0
3,-2,-1,-4,-7,1,-16,0,-2,0,-5.08,-5.08,0,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.25,-0.393939393939394,-0.5333333333333334,1.028985507246377,-0.0004082465809348568,-5,0.25
3,0,0,0,0,1,-4,0,0,0,7.62,5.08,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0.5,-0.12129032258064515,0.9718309859154929,0.014901000204123216,0,0.0
3,1,1,2,3,-2,13,-1,1,0,5.08,0.0,-5,1,1,1,0,0,0,0,1,0,0,0,0,1,0.3333333333333333,0.5,0.41333333333333333,1.0,0.026666666666666727,2,0.6666666666666666
3,1,0,0,0,1,-3,-1,0,0,5.08,2.54,9,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.08571428571428572,0.9871794871794872,0.01348651348651364,0,0.0
5,1,3,-6,-4,1,-14,-4,-5,0,0.0,7.62,-2,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.30000000000000004,0.023809523809523725,-0.4979166666666667,0.9625000000000001,-0.03701298701298683,1,0.3
3,0,-1,0,1,-2,4,2,-1,6,10.16,15.24,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.37878787878787884,-0.05592105263157898,0.1839080459770115,0.9210526315789475,-0.02406015037593967,-4,-0.3787878787878788
3,0,0,3,7,-1,13,0,3,4,17.78,10.16,8,0,1,1,0,0,0,1,0,0,0,1,0,0,0.38888888888888884,0.29230769230769227,0.5814479638009049,0.9523809523809522,0.03809523809523796,0,-0.3888888888888889
3,1,2,1,-3,4,-11,-1,0,-4,2.54,7.62,-1,1,1,0,0,1,0,1,0,0,0,1,0,0,-0.125,0.11616161616161613,-0.3285714285714286,0.9620253164556962,-0.02431712191872082,1,0.125
3,0,0,0,0,0,0,0,0,0,5.08,5.08,-1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.004273504273504286,0.9692307692307693,-0.0004884004884004867,0,0.0
3,0,-1,-2,-4,2,-16,-1,-1,-2,5.08,10.16,3,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.75,-0.6666666666666666,-0.5333333333333333,0.9428571428571427,-0.028571428571428692,-1,-0.25
3,1,1,2,1,1,4,0,0,1,5.08,17.78,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0.050000000000000044,0.125,0.1411290322580645,0.9090909090909091,-0.06753246753246744,0,-0.04999999999999999
3,1,0,-2,-3,3,-11,0,-1,-1,0.0,-5.08,4,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.375,-0.33589743589743587,1.0285714285714285,0.026984126984126888,-1,-0.3333333333333333
3,0,-1,-1,-1,0,-3,0,0,0,7.62,0.0,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0.0,-1.0,-0.10344827586206896,1.0,0.04166666666666674,-1,-1.0
3,-1,0,0,0,-1,1,0,0,0,7.62,0.0,-7,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0058275058275058245,1.0,0.04166666666666674,0,0.0
3,-1,0,1,2,-2,8,0,0,2,7.62,17.78,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1.0,0.5,0.32,0.9014084507042254,-0.05633802816901401,0,0.0
3,-1,0,0,0,-1,1,0,0,0,-7.62,-12.7,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.03571428571428571,1.078125,0.03011775362318836,0,0.0
5,0,0,0,0,0,0,0,0,0,10.16,5.08,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.9692307692307693,0.031746031746031855,0,0.0
3,1,2,-1,-4,4,-30,0,-5,6,5.08,7.62,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0.5,0.019138755980861233,-0.9857142857142858,0.9594594594594594,-0.011800532927293439,-5,-0.5
3,0,-1,-1,-2,-2,-4,0,-2,1,0.0,7.62,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.33333333333333337,-0.5,-0.12515964240102173,0.96,-0.03888888888888897,-1,-0.3333333333333333
3,0,0,0,0,0,0,0,0,0,-2.54,-10.16,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0634920634920635,0.04572376214167262,0,0.0
3,0,0,0,0,0,0,0,0,0,0.0,-7.62,-2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0483870967741935,0.047642679900744334,0,0.0
3,0,0,0,0,0,0,0,0,0,0.0,0.0,-9,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0
3,0,0,0,0,0,0,0,0,0,-10.16,-7.62,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0483870967741935,-0.01538461538461533,0,0.0
3,0,0,0,0,0,0,0,0,0,0.0,12.7,-6,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.9230769230769231,-0.07820512820512815,0,0.0
3,0,0,0,0,0,0,0,0,0,2.54,-2.54,-10,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0158730158730158,0.03125000000000011,0,0.0
3,0,0,0,0,0,0,0,0,0,0.0,-5.08,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.03125,0.029829545454545303,0,0.0
5,0,1,-3,-2,-2,-1,-1,0,0,5.08,12.7,-1,1,1,0,1,0,0,0,1,0,0,1,0,0,0.10101010101010105,-0.15384615384615385,-0.06552419354838701,0.9324324324324323,-0.04054054054054057,-2,-0.101010101010101
5,0,-3,-3,-3,0,-1,0,-2,-1,-2.54,2.54,-5,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.75,-0.30000000000000004,-0.08333333333333331,0.9863013698630138,-0.027016742770167523,0,0.75
3,0,0,1,-1,-1,0,1,-2,0,-5.08,-2.54,1,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.19047619047619047,-0.09999999999999998,0.01814516129032262,1.0128205128205128,-0.012982797792924439,1,0.19047619047619047
3,0,0,0,-1,0,-2,0,-1,0,5.08,-7.62,-6,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.16666666666666663,-0.09033613445378151,1.0394736842105263,0.06379080612924726,0,0.0
3,0,-1,-1,-3,-1,-2,-1,0,-1,-7.62,-15.24,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.33333333333333337,-0.2571428571428571,-0.07849462365591398,1.0857142857142856,0.03721804511278182,-2,-0.3333333333333333
3,-1,-1,-2,-4,0,-15,-3,2,-5,5.08,2.54,2,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.04761904761904767,-0.19999999999999996,-0.40432900432900437,0.9852941176470589,0.014925373134328512,-1,0.047619047619047616
3,0,0,0,0,0,1,-1,0,0,7.62,7.62,5,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.044665012406947896,0.9620253164556962,0.0019986675549633626,0,0.0
3,0,-1,-1,-1,0,-1,-1,-1,0,-10.16,-2.54,-2,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-1.0,-0.04,1.0128205128205128,-0.03911067835118476,0,0.0
3,1,0,-1,-1,1,-6,0,0,0,2.54,0.0,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-0.5,-0.23076923076923078,1.0,0.014925373134328401,-1,-1.0
3,0,0,0,-1,0,-5,0,0,0,10.16,2.54,-6,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,-0.16666666666666663,-0.2804232804232804,0.9857142857142857,0.0434782608695653,-1,0.0
3,0,0,-1,-1,0,-1,0,-1,0,-2.54,5.08,5,1,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,-0.5,-0.010989010989011005,0.9726027397260275,-0.04148176731622599,0,0.0
5,0,4,1,-5,4,-40,-7,1,-1,5.08,5.08,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0.303030303030303,0.1696428571428571,-1.1769305962854348,0.9714285714285713,0.0008403361344537785,-5,-0.30303030303030304
3,0,-3,0,4,-2,11,0,4,-1,2.54,10.16,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.125,-0.19999999999999996,0.39285714285714285,0.9466666666666667,-0.03924882629107984,1,-0.125
3,-1,0,-1,-2,1,-3,0,-1,-1,0.0,-5.08,7,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.5,-0.09999999999999998,0.017241379310344862,1.0303030303030303,0.02941176470588247,0,0.5
3,0,-2,-2,-2,0,-8,0,0,1,0.0,12.7,-9,1,1,1,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.2944015444015444,0.9375,-0.06166666666666665,-3,-1.0
3,0,1,-1,-4,1,-9,-2,-2,-1,2.54,0.0,5,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.23809523809523808,-0.02777777777777779,-0.21999999999999997,1.0,0.01538461538461533,-1,0.23809523809523808
3,-1,0,-3,-8,3,-21,0,-2,-3,-5.08,0.0,-5,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5555555555555556,-0.3095238095238096,-0.717741935483871,1.0,-0.02941176470588247,-3,0.5555555555555556
3,0,-1,-1,-1,0,-3,0,0,0,-5.08,-7.62,-5,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-1.0,-0.1111111111111111,1.04,0.011794871794871709,-1,-1.0
3,0,0,-3,-3,0,-7,0,-1,-1,-7.62,5.08,-5,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.75,-0.2816377171215881,0.9746835443037976,-0.06361992437941788,-1,-0.3333333333333333
3,0,-1,-1,-1,0,-1,0,0,-1,-22.86,-25.4,-3,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.5,0.0,-0.048148148148148134,1.1515151515151516,0.013157894736842035,0,0.5
3,3,0,-6,-10,9,-42,0,-5,-2,2.54,-5.08,7,1,1,0,1,0,0,0,1,0,0,0,0,1,-0.7,-0.5,-1.0874363327674024,1.028169014084507,0.0407100135056917,-3,-0.3
3,0,0,0,0,0,0,0,0,0,0.0,0.0,-3,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0
3,1,0,0,0,1,-1,0,0,0,2.54,-5.08,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.04,1.0285714285714285,0.04166666666666674,0,0.0
5,0,-3,0,-1,-1,2,0,1,-1,-15.24,-12.7,-3,0,1,1,0,0,0,1,0,0,0,1,0,0,0.13333333333333341,-0.125,0.013513513513513487,1.0694444444444446,-0.014790764790764577,-1,-0.1333333333333333
3,2,4,-2,-4,4,-18,1,-5,1,0.0,0.0,6,1,1,0,1,0,0,1,0,0,0,1,0,0,-0.375,0.33333333333333337,-0.5307346326836582,1.0,0.0,0,0.375
3,0,6,3,2,0,3,0,-1,1,-5.08,-12.7,5,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.17142857142857143,0.04166666666666663,0.20370370370370372,1.075757575757576,0.04225352112676062,2,0.17142857142857137
3,-1,0,0,0,-1,1,0,0,0,-10.16,-12.7,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.038461538461538464,1.0735294117647058,0.014705882352941124,0,0.0
3,2,0,0,0,2,-4,0,0,0,2.54,5.08,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.13333333333333333,0.9726027397260275,-0.013312753231718988,0,0.0
3,0,0,0,0,0,0,0,0,0,-7.62,-7.62,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0441176470588236,0.0,0,0.0
3,0,0,0,0,0,0,0,0,0,5.08,5.08,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.9710144927536233,0.0004326195111401532,0,0.0
