RedOdds,BlueOdds,TitleBout,Gender,BlueStance,RedStance,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,FinishRate,WinRatio,ExpPerAge,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate,label
-315.0,260.0,False,MALE,Orthodox,Orthodox,0,0,-4,-3,1,0,0,-2,-1,-17.78,2.54,10,-0.7,-0.5,0.13,neither,-0.30000000000000004,-0.2916666666666667,0.17142857142857143,0.986842105263158,-0.10526315789473684,0,0.3,0
-170.0,160.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,10.16,5.28,-6,-2.0,0.0,0.0,neither,0.0,0.0,0.0232258064516129,0.9703370786516854,0.02741573033707856,0,0.0,0
-170.0,150.0,False,FEMALE,Orthodox,Orthodox,1,0,-1,-1,1,-4,0,0,-1,-10.16,-7.62,2,-33.5,-0.5,0.0,Red,-1.0,-0.5,0.16666666666666666,1.046875,-0.015625,0,0.0,0
-105.0,-105.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,2.54,0.0,-10,-8.0,-2.0,0.0,neither,0.0,0.0,0.03003003003003002,1.0,0.013698630136986245,0,0.0,1
-225.0,185.0,False,MALE,Southpaw,Southpaw,1,2,-2,-9,6,-56,-4,-4,2,12.7,12.7,3,0.0,0.5,1.66,Red,0.2222222222222222,0.049450549450549386,1.5276785714285714,0.9333333333333333,0.0019047619047619646,-7,-0.22222222222222227,1
235.0,-290.0,False,MALE,Orthodox,Orthodox,0,0,-2,-17,-14,-82,-2,-2,-4,0.0,0.0,-13,1.55,-0.3,0.48,neither,-0.016666666666666663,-0.04054054054054057,1.8074912891986061,1.0,0.0,-11,0.016666666666666607,1
-260.0,215.0,False,MALE,Orthodox,Orthodox,-2,1,2,0,-1,-8,0,2,-3,-7.62,-20.32,6,0.49,-0.6,-0.25,neither,-0.09090909090909094,0.0404411764705882,0.47777777777777786,1.1095890410958906,0.060375443937087825,1,0.09090909090909088,0
175.0,-210.0,False,MALE,Orthodox,Orthodox,-1,0,2,2,0,5,0,1,0,-7.62,-2.54,-5,8.6,0.2,1.6,neither,-0.33333333333333337,0.26666666666666666,-0.11200716845878139,1.0136986301369864,-0.02721214365049962,1,0.3333333333333333,1
108.0,-130.0,False,MALE,Southpaw,Orthodox,2,0,0,1,4,6,0,0,0,-2.54,0.0,-2,-0.26,0.0,4.17,neither,-0.15000000000000002,-0.11538461538461536,-0.2513904338153504,1.0,-0.01333333333333342,1,0.15000000000000002,1
-185.0,160.0,False,MALE,Orthodox,Orthodox,-1,0,0,-2,0,0,3,-2,0,-2.54,0.0,-10,1.1607,-0.3304,-0.1875,Red,-0.15873015873015872,-0.0625,0.2540106951871658,1.0,-0.013513513513513487,0,0.15873015873015872,1
-270.0,230.0,False,FEMALE,Orthodox,Orthodox,1,1,-1,-1,1,-7,1,0,0,-7.62,0.0,-1,-19.9143,-0.4,-0.4571,Red,0.08333333333333331,0.02857142857142858,0.2574712643678161,1.0,-0.04761904761904767,-1,-0.08333333333333337,0
180.0,-230.0,False,MALE,Orthodox,Orthodox,-1,0,0,0,-1,-1,0,0,0,2.54,-5.08,1,0.03,0.0,1.0,neither,0.0,0.0,0.04461538461538461,1.0285714285714285,0.04166666666666674,0,0.0,1
-210.0,190.0,False,MALE,Orthodox,Orthodox,1,0,-3,-5,2,-17,0,-1,-1,-5.08,-2.54,-3,-22.75,-1.25,-0.375,neither,-0.4,-0.625,0.6333333333333333,1.0144927536231885,-0.014285714285714235,-3,-0.6,1
-500.0,435.0,False,MALE,Orthodox,Orthodox,0,-2,1,5,-6,37,-1,-2,4,2.54,10.16,-3,6.5588,0.7647,1.5,Red,-0.09999999999999998,-0.2450980392156863,-1.1589861751152073,0.9428571428571427,-0.04285714285714293,3,0.09999999999999998,0
-270.0,248.0,False,FEMALE,Orthodox,Orthodox,0,-2,-2,-2,1,-6,0,0,-1,12.7,15.24,-14,9.75,-0.75,-1.5,Red,-0.3333333333333333,0.25,0.3102232667450059,0.9117647058823529,-0.013282732447817969,-1,0.33333333333333337,1
175.0,-210.0,False,MALE,Orthodox,Orthodox,-1,-1,-1,0,-1,6,0,2,0,2.54,0.0,5,5.9444,-0.1111,-3.1667,Red,0.4,-0.05555555555555558,-0.27867383512544797,1.0,0.013157894736842146,-2,-0.39999999999999997,0
-440.0,350.0,False,MALE,Orthodox,Southpaw,1,0,-4,-4,0,-10,0,0,-3,5.08,7.62,6,-13.5,-0.6667,0.3333,neither,0.0,-0.16666666666666663,0.2055555555555555,0.9589041095890413,-0.013698630136986245,-1,0.0,0
-1500.0,1000.0,False,FEMALE,Switch,Orthodox,0,-1,-1,-1,-1,-2,0,-1,1,-2.54,-5.08,-15,-36.0,-0.5,-1.0,Red,0.5,-0.5,0.1746031746031746,1.0317460317460316,0.01538461538461533,-1,-0.5,0
-155.0,135.0,False,MALE,Switch,Southpaw,0,0,-1,-3,-2,-13,0,-1,-1,-15.24,-7.62,4,0.3,-1.2,1.83,neither,-0.5,-0.0714285714285714,0.5101553166069295,1.0416666666666667,-0.04166666666666674,-1,0.5,0
-160.0,150.0,False,MALE,Orthodox,Orthodox,1,0,0,0,2,-11,0,0,1,0.0,-10.16,-1,-66.2857,0.6571,0.6571,neither,0.5,0.11428571428571432,0.37741935483870964,1.0606060606060608,0.05714285714285727,-1,-0.5,1
-190.0,165.0,False,FEMALE,Orthodox,Orthodox,1,1,-1,-1,1,2,-1,1,-1,0.0,5.08,-3,31.4444,0.8095,-1.381,Red,0.15000000000000002,0.015873015873015817,-0.015540540540540493,0.9705882352941175,-0.02941176470588247,-1,-0.15000000000000002,1
-240.0,200.0,False,MALE,Orthodox,Southpaw,0,-1,-1,-3,0,-8,0,0,0,-5.08,-10.16,3,-8.5,-0.4,-2.6,neither,0.75,-0.30000000000000004,0.22390891840607213,1.0571428571428572,0.026254826254826225,-3,-0.75,0
-130.0,120.0,False,MALE,Switch,Orthodox,0,1,0,-1,2,-8,0,0,0,0.0,10.16,0,-14.9,0.0,2.0,neither,0.16666666666666669,0.4,0.2962962962962963,0.9444444444444444,-0.05555555555555558,-1,-0.16666666666666663,0
-300.0,270.0,False,MALE,Orthodox,Southpaw,0,0,-6,-9,5,-36,0,-2,-1,2.54,-2.54,4,-9.2667,0.1333,-2.3333,neither,-0.3333333333333333,-0.6,1.2248275862068967,1.0142857142857142,0.028169014084507116,-6,-0.6666666666666666,0
-140.0,120.0,False,MALE,Southpaw,Orthodox,0,0,-1,-3,-3,-16,0,-2,0,0.0,-7.62,-2,0.66,0.1,-0.28,neither,-0.6666666666666666,-0.375,0.5072302558398221,1.0461538461538462,0.044117647058823595,-1,-0.3333333333333333,1
455.0,-530.0,False,MALE,Orthodox,Southpaw,1,0,3,4,-1,11,0,0,2,5.08,-5.08,-5,11.2143,1.1429,0.9286,neither,0.5,0.5714285714285714,-0.2831541218637993,1.027027027027027,0.05192034139402546,2,0.5,1
-500.0,435.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-3,0,0,0,-7.62,-7.62,-3,-37.0,0.0,-0.5,neither,0.0,0.0,0.1222222222222222,1.0428571428571427,-0.0011741682974562018,-1,0.0,0
105.0,-115.0,False,MALE,Southpaw,Orthodox,1,0,0,0,1,-3,0,0,0,10.16,12.7,5,-30.0,0.0,-3.0,neither,0.0,0.0,0.09375,0.9305555555555556,-0.012852404643449167,0,0.0,0
-320.0,290.0,False,MALE,Orthodox,Orthodox,0,0,-3,-5,1,-11,0,-2,-3,0.0,-2.34,-6,-4.8571,-2.4286,0.0,neither,-1.0,-0.7142857142857143,0.4375,1.0131460674157304,0.012960911536635589,0,0.0,0
-145.0,125.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-2.54,-8.04,-3,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.04277505852309,0.028061224489795866,0,0.0,1
105.0,-125.0,False,MALE,Orthodox,Southpaw,0,0,-1,-2,-1,-5,0,-2,1,-2.54,-12.7,-2,-1.64,0.0,1.3,neither,0.06666666666666665,0.16666666666666663,0.1468710089399745,1.064102564102564,0.04664813098548026,-1,-0.06666666666666671,1
135.0,-155.0,False,MALE,Southpaw,Orthodox,0,0,2,3,1,-2,0,1,1,-2.54,-2.54,0,-21.5119,0.0714,-0.3452,Red,0.0,0.1428571428571429,0.0625,1.0133333333333332,-0.00017543859649127302,1,0.0,1
140.0,-166.0,False,MALE,Orthodox,Orthodox,1,0,0,0,1,2,0,1,0,-2.54,-5.08,8,1.5,0.0,0.0,neither,0.5,-0.16666666666666663,0.014025245441795231,1.028985507246377,0.014901000204123438,-1,-0.5,1
130.0,-150.0,False,FEMALE,Orthodox,Orthodox,0,0,-1,-1,0,-1,0,0,0,-12.7,-20.32,1,-18.3333,-1.0,-0.6667,neither,0.0,-0.3333333333333333,0.027093596059113323,1.123076923076923,0.04278187565858782,-1,-1.0,1
-1000.0,800.0,False,MALE,Orthodox,Orthodox,-1,-2,-2,-3,0,-7,0,0,-1,0.0,2.54,-4,25.25,-1.0,1.75,neither,-0.3333333333333333,-0.75,0.26339285714285715,0.9852941176470589,-0.014486391571553958,-2,-0.6666666666666666,0
-380.0,315.0,False,MALE,Orthodox,Southpaw,0,0,0,0,0,0,0,0,0,-15.24,-17.78,-1,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.1029411764705883,0.014705882352941124,0,0.0,0
245.0,-290.0,False,MALE,Orthodox,Orthodox,1,0,0,0,1,-1,0,0,0,0.0,-10.16,9,-1.0,0.0,0.0,neither,0.0,0.0,0.02702702702702703,1.0526315789473684,0.049342105263157965,0,0.0,1
550.0,-800.0,False,MALE,Switch,Orthodox,-1,4,-3,-18,-11,-81,0,-2,-2,-5.08,-5.08,-6,0.96,-0.2,-1.68,Red,0.6363636363636364,0.33333333333333337,2.1525719267654755,1.0256410256410255,-0.001602564102564208,-14,-0.6363636363636364,1
165.0,-175.0,False,FEMALE,Orthodox,Orthodox,0,-1,-1,0,1,-7,0,1,0,0.0,2.54,-6,-12.5833,-1.25,0.8333,Red,0.5,0.16666666666666663,0.2815126050420168,0.9848484848484849,-0.01538461538461533,-1,-0.5,0
-215.0,185.0,False,MALE,Orthodox,Orthodox,0,0,-1,-1,0,-3,0,-1,1,-5.08,12.7,-1,-1.4,0.3,1.45,neither,0.5,-0.16666666666666663,0.09247311827956989,0.9342105263157895,-0.09581171237954034,-1,-0.5,0
190.0,-235.0,False,MALE,Southpaw,Southpaw,-1,2,0,-4,-10,-36,-1,0,-1,0.0,10.16,-5,-0.17,1.1,-0.02,Red,-0.16666666666666666,0.625,1.0,0.9428571428571427,-0.05800865800865829,-3,0.16666666666666663,0
-125.0,115.0,True,MALE,Orthodox,Orthodox,0,0,0,0,0,2,-1,-1,0,7.62,0.0,2,6.8571,-0.2857,-1.7143,neither,-0.1428571428571428,0.0,-0.10217113665389527,1.0,0.038961038961038974,1,0.14285714285714285,1
-580.0,440.0,False,MALE,Orthodox,Orthodox,-1,-2,-1,-1,0,-2,0,0,-1,0.0,-5.08,-5,-14.6667,1.5,-1.3333,neither,0.0,-0.16666666666666663,0.11206896551724138,1.0273972602739727,0.025936073059360853,0,0.0,0
-185.0,170.0,False,MALE,Orthodox,Orthodox,1,1,1,3,-1,13,0,-1,0,-5.08,-5.08,-4,11.3333,0.0,3.0,neither,-1.0,0.16666666666666663,-0.40979689366786143,1.027777777777778,-0.000750750750750595,4,1.0,0
-200.0,170.0,True,FEMALE,Orthodox,Switch,0,-4,-2,2,3,15,2,0,2,2.54,5.08,-3,-2.23,0.3,0.65,Red,0.17142857142857137,-0.30000000000000004,-0.5806451612903225,0.9692307692307693,-0.015873015873015817,0,-0.17142857142857143,1
-120.0,110.0,False,MALE,Orthodox,Orthodox,2,1,-1,3,-2,6,1,4,0,5.08,0.0,2,-17.5,-0.0595,-0.6071,Red,0.25,0.011904761904761973,-0.181578947368421,1.0,0.02777777777777768,-1,-0.25,0
-260.0,210.0,False,MALE,Orthodox,Orthodox,-1,5,1,2,2,4,0,0,0,-10.16,-5.08,2,-1.56,-0.1,0.97,Red,-0.12698412698412698,-0.05714285714285705,-0.05714285714285716,1.0256410256410255,-0.02596153846153848,2,0.12698412698412703,0
-515.0,445.0,False,MALE,Orthodox,Southpaw,0,-3,-3,-3,0,-8,0,0,-1,5.08,-7.62,3,-57.0,-0.3333,-2.0,neither,-0.3333333333333333,-1.0,0.34782608695652173,1.0434782608695652,0.07065217391304368,-2,-0.6666666666666666,0
-190.0,150.0,False,FEMALE,Orthodox,Orthodox,-1,2,-2,0,1,6,0,0,-1,-10.16,-2.54,6,1.97,-0.3,0.14,Red,-0.25,-0.13333333333333341,-0.10049261083743838,1.0149253731343284,-0.04477611940298509,1,0.25,0
-550.0,425.0,True,MALE,Orthodox,Orthodox,0,1,1,1,0,1,-1,0,0,-12.7,-5.08,1,-64.5,0.0,3.5,neither,0.0,0.0,-0.04769230769230767,1.0303030303030303,-0.0454545454545453,1,0.0,0
-1000.0,800.0,False,MALE,Southpaw,Orthodox,1,4,-3,-3,0,-15,-5,-2,1,-2.54,-12.7,-3,-29.925,1.35,-0.25,Red,0.1785714285714286,-0.07499999999999996,0.5888888888888888,1.076923076923077,0.05714285714285727,-2,-0.17857142857142855,0
200.0,-220.0,False,MALE,Orthodox,Orthodox,0,0,-1,-1,-1,2,0,-1,0,12.7,17.78,-6,36.0,0.3333,1.0,neither,-0.5,-0.3333333333333333,-0.012019230769230782,0.9066666666666666,-0.026666666666666727,0,0.5,1
164.0,-198.0,False,MALE,Orthodox,Orthodox,-1,4,2,0,-3,-6,0,-2,0,0.0,-5.08,-3,0.29,0.0,-0.77,neither,-0.5,0.4285714285714286,0.14800759013282733,1.025974025974026,0.024987670557290675,2,0.5,1
185.0,-225.0,False,MALE,Southpaw,Orthodox,0,0,-1,-3,2,-8,0,0,-2,0.0,-5.08,4,35.5,-1.3333,2.0,neither,-0.6666666666666666,-0.5,0.2512820512820513,1.028169014084507,0.027011383368705233,-1,-0.3333333333333333,1
-115.0,-105.0,False,MALE,Southpaw,Orthodox,-1,1,0,7,7,44,2,3,0,-2.54,-2.54,1,-0.03,-1.1,-2.19,Red,0.016666666666666663,-0.2333333333333334,-1.3588709677419355,1.0140845070422535,-0.00039123630672943666,4,-0.016666666666666607,0
-105.0,-115.0,False,MALE,Orthodox,Switch,1,3,-1,1,1,1,0,2,-3,-2.54,-2.54,-2,1.38,-0.2,0.71,neither,-0.20833333333333337,0.08333333333333337,0.02052785923753664,1.0140845070422535,-0.00019561815336466282,2,0.20833333333333331,1
-140.0,120.0,False,FEMALE,Orthodox,Orthodox,0,0,0,0,2,6,0,0,0,5.08,2.54,0,1.67,0.0,0.27,neither,0.0,-0.25,-0.20689655172413796,0.984375,0.015625,0,0.0,1
250.0,-275.0,False,MALE,Orthodox,Southpaw,1,0,0,0,1,-1,0,0,0,0.0,10.0,-3,0.0,0.0,0.0,neither,0.0,0.0,0.04,0.9438202247191011,-0.05690877474585332,0,0.0,1
-570.0,480.0,False,MALE,Orthodox,Southpaw,0,1,-1,-2,1,-11,-1,-1,1,5.08,-2.54,-5,-35.6,0.9,-0.2,Red,0.25,0.19999999999999996,0.4199134199134199,1.015625,0.04663461538461533,-2,-0.25,0
-1000.0,650.0,False,MALE,Switch,Orthodox,-1,-1,0,0,-1,3,0,0,-1,-15.24,-15.24,-2,24.0,-2.0,1.0,neither,-1.0,-0.5,-0.10814814814814813,1.0882352941176472,-0.0011923688394275267,1,1.0,1
-735.0,590.0,False,MALE,Orthodox,Orthodox,1,0,-1,-3,3,-6,0,0,-4,-5.08,-12.7,0,13.1111,-1.1111,1.0,neither,-1.0,-0.1111111111111111,0.25,1.0724637681159421,0.0395613004308657,1,1.0,0
-750.0,525.0,False,MALE,Orthodox,Orthodox,1,1,0,-6,4,-17,-1,-5,0,-2.54,2.54,-4,13.7333,-0.1333,-0.4667,Red,-0.050000000000000044,0.13333333333333341,0.5852534562211982,0.9873417721518988,-0.024667315806556456,-1,0.04999999999999999,0
115.0,-125.0,False,MALE,Orthodox,Orthodox,1,0,0,0,0,1,0,0,0,0.0,7.62,11,-7.6667,0.6667,-0.3333,neither,0.0,0.0,-0.10606060606060605,0.961038961038961,-0.03948753948753936,0,0.0,1
-143.0,133.0,False,MALE,Southpaw,Southpaw,-1,-1,2,3,-2,10,1,-1,5,-2.54,-10.16,-4,-8.8462,0.5,-1.0769,neither,0.38888888888888895,-0.05769230769230771,-0.207843137254902,1.0555555555555556,0.04020467836257302,-1,-0.38888888888888895,1
-190.0,175.0,False,MALE,Orthodox,Open Stance,-3,-1,0,1,-5,18,1,-1,0,7.62,2.54,-1,3.2,0.4,0.1273,neither,-0.4,-0.3454545454545455,-0.5359848484848485,0.9871794871794872,0.026307026307026415,2,0.4,1
-130.0,120.0,False,MALE,Orthodox,Southpaw,2,0,-1,-1,2,-9,0,-1,0,7.62,15.24,-4,-31.6667,-0.3333,-1.0,neither,-1.0,-0.3333333333333333,0.28125,0.925,-0.035472972972972916,0,0.0,0
-185.0,160.0,False,FEMALE,Orthodox,Orthodox,-1,-1,-1,-1,-1,1,1,-1,0,2.54,10.16,-14,6.0,0.0,0.0,Red,-1.0,-1.0,0.005875440658049347,0.9428571428571427,-0.04285714285714293,0,0.0,0
100.0,-115.0,False,FEMALE,Orthodox,Orthodox,0,0,0,0,-2,-2,0,0,-1,-2.54,-10.16,-1,0.35,-1.1,2.02,neither,-0.5,0.2666666666666666,0.06216931216931221,1.0634920634920635,0.04572376214167262,1,0.5,0
185.0,-225.0,False,FEMALE,Orthodox,Orthodox,-3,1,1,-1,-4,-19,0,0,-1,12.7,10.16,-14,0.87,-0.3,0.32,Red,-0.050000000000000044,0.30000000000000004,0.318364073777065,0.9444444444444444,0.015522875816993631,0,0.04999999999999999,1
190.0,-230.0,False,MALE,Southpaw,Orthodox,0,0,-5,-14,9,-48,-5,-7,-2,-2.54,-5.08,14,4.56,-0.2,-0.28,Red,0.3125,0.36,1.202051282051282,1.0266666666666668,0.012640692640692675,-5,-0.3125,1
-370.0,330.0,False,MALE,Orthodox,Orthodox,0,0,-1,1,-3,14,-1,-3,0,2.54,2.54,0,11.0317,0.1111,-0.1587,neither,-0.3888888888888889,-0.0714285714285714,-0.4666666666666668,0.9857142857142857,0.00020703933747401315,4,0.38888888888888884,0
-120.0,100.0,False,MALE,Southpaw,Orthodox,0,2,1,-8,9,-27,0,2,-12,-2.54,-2.54,0,34.3727,-1.2727,-0.5182,neither,-0.5230769230769231,0.40909090909090906,0.9310344827586208,1.0136986301369864,-0.0007404664938911454,2,0.523076923076923,0
-295.0,265.0,True,MALE,Orthodox,Orthodox,0,0,0,0,0,-4,-1,2,-1,7.62,0.0,4,-40.25,0.5,0.0,Red,0.25,0.0,0.09790209790209792,1.0,0.04285714285714293,-1,-0.25,0
-140.0,130.0,False,MALE,Orthodox,Orthodox,0,0,-1,-6,1,-10,0,-1,-5,-17.78,-10.16,-1,59.5,-1.5682,-0.1136,neither,-0.8571428571428571,-0.38636363636363635,0.37192118226600984,1.0571428571428572,-0.043629343629343675,0,0.8571428571428572,1
160.0,-170.0,False,MALE,Orthodox,Orthodox,0,-2,0,-1,0,2,-1,1,-2,-5.08,-10.16,-6,22.1905,-0.6667,-0.8571,neither,-0.09999999999999998,-0.04761904761904767,0.013468013468013462,1.0555555555555556,0.02631578947368418,0,0.09999999999999998,1
-160.0,140.0,True,MALE,Southpaw,Orthodox,0,0,0,0,0,0,0,0,0,0.0,5.08,2,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.9736842105263158,-0.02596017069701273,0,0.0,0
-220.0,180.0,False,MALE,Southpaw,Orthodox,1,7,-2,-2,1,-5,-5,1,-2,-5.08,-12.7,-7,6.4,-0.7,-0.8286,Red,0.04761904761904767,0.09999999999999998,0.26282051282051283,1.0684931506849316,0.037583421145064966,-1,-0.047619047619047616,1
-303.0,234.0,False,FEMALE,Southpaw,Orthodox,-1,-1,-1,-1,-1,-1,0,0,0,-7.62,-7.62,-5,0.0,0.0,1.9,neither,0.0,-1.0,0.048611111111111105,1.0461538461538462,-0.0006787330316742057,-1,-1.0,1
-840.0,660.0,False,MALE,Southpaw,Switch,0,-1,-1,-1,0,-1,0,0,-1,2.54,7.62,-4,-5.8333,0.0,1.1667,Red,-0.16666666666666663,0.0,0.06206896551724139,0.96,-0.026111111111111196,0,0.16666666666666669,0
145.0,-155.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,2.54,0.0,2,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0,0.013698630136986245,0,0.0,0
105.0,-125.0,False,MALE,Orthodox,Southpaw,0,0,0,0,0,0,0,0,0,-10.16,-9.96,-2,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0559550561797753,-0.0018797449134527744,0,0.0,0
-157.0,137.0,False,MALE,Southpaw,Orthodox,1,-2,-2,-2,1,0,0,0,0,0.0,-2.54,-1,1.12,-6.4,1.47,neither,0.0,-1.0,0.0,1.0149253731343284,0.014705882352941124,0,0.0,0
260.0,-315.0,False,FEMALE,Southpaw,Orthodox,0,0,1,-3,-3,-29,1,2,-3,2.54,7.62,-1,-0.26,0.2,-0.49,Red,0.09999999999999998,0.09890109890109888,0.796031746031746,0.9538461538461538,-0.031513647642680054,-2,-0.09999999999999998,1
-190.0,160.0,False,FEMALE,Orthodox,Switch,1,-1,0,0,1,1,0,-1,1,2.54,0.0,1,-0.51,0.1,2.03,neither,0.0,-0.16666666666666663,-0.027065527065527062,1.0,0.015873015873015817,0,0.0,0
-280.0,240.0,False,MALE,Orthodox,Orthodox,-2,-2,-1,0,-2,6,0,0,1,-5.08,-12.7,-1,34.6667,-0.6,-0.4667,neither,0.5,-0.2666666666666666,-0.20502645502645506,1.0704225352112675,0.03762045959970339,-1,-0.5,0
-1000.0,650.0,False,MALE,Orthodox,Orthodox,0,-5,-5,-5,1,-16,0,-2,0,-7.62,-0.42,9,-57.5,-0.5,-0.3333,neither,-0.4,-0.8333333333333334,0.5161290322580645,1.0022702702702702,-0.038981118104405854,-3,-0.6,0
-1600.0,900.0,False,MALE,Orthodox,Southpaw,0,-2,-2,0,5,10,0,1,-2,-2.54,-10.16,1,-0.02,-6.6,-5.15,neither,-0.25,-0.5555555555555556,-0.33990147783251234,1.0555555555555556,0.03947368421052633,0,0.0,0
-460.0,365.0,False,MALE,Southpaw,Orthodox,0,0,0,4,-3,15,-1,1,2,-2.54,-2.54,-7,-31.9333,0.5,-0.5333,neither,0.42857142857142855,-0.30000000000000004,-0.3563218390804597,1.0142857142857142,-0.00020120724346084362,1,-0.4285714285714286,1
-110.0,-110.0,False,FEMALE,Orthodox,Orthodox,0,-1,-1,-1,0,-3,0,0,-1,10.16,25.4,-9,1.05,-0.6,0.53,neither,-0.5,-0.16666666666666669,0.014117647058823513,0.8550724637681161,-0.09432571849668381,0,0.5,0
135.0,-175.0,False,FEMALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-5.08,0.0,0,3.5,1.0,0.0,neither,0.0,0.0,0.0,1.0,-0.03125,0,0.0,1
-135.0,115.0,False,MALE,Switch,Southpaw,0,0,-1,-1,0,0,1,0,-2,-2.54,-2.54,0,21.75,-1.75,4.3333,neither,-0.6666666666666666,-0.08333333333333337,0.0,1.0142857142857142,-0.0006036217303823088,1,0.6666666666666667,1
-275.0,210.0,False,MALE,Orthodox,Southpaw,-1,0,-3,-4,-2,-10,0,-3,0,2.54,7.62,-1,-3.55,-0.3,0.0,neither,-0.75,-0.6666666666666666,0.3448275862068966,0.9605263157894737,-0.027397260273972712,-1,-0.25,0
-192.0,177.0,True,MALE,Southpaw,Orthodox,0,-5,-5,-8,1,-39,-13,0,-2,-5.08,-17.78,2,-29.2864,-0.6455,-0.9273,Red,0.1111111111111111,0.009090909090909038,1.16875,1.1014492753623188,0.06578947368421051,-6,-0.11111111111111116,0
-105.0,-115.0,False,MALE,Southpaw,Orthodox,1,1,1,2,0,1,0,1,1,2.54,2.54,0,-46.25,0.5,-2.75,neither,0.6666666666666666,0.25,-0.03225806451612903,0.9866666666666667,0.000540540540540535,0,-0.6666666666666667,1
140.0,-160.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,-2,3,-1,0,0,0.0,10.16,-1,-16.8333,0.0,6.3333,neither,0.0,-0.6666666666666667,-0.09920634920634924,0.9411764705882353,-0.06066176470588247,-1,0.0,1
-355.0,280.0,False,MALE,Orthodox,Orthodox,0,0,0,-1,0,-3,0,-2,-1,2.54,0.0,6,0.23,-0.1,-0.4,Red,-0.29166666666666663,-0.018181818181818188,0.3173076923076923,1.0,0.01492537313432818,2,0.2916666666666667,0
145.0,-186.0,False,MALE,Orthodox,Orthodox,-1,0,-4,-11,-6,-40,0,-10,-2,5.08,0.0,-8,-0.56,-0.8,-0.26,neither,-0.6166666666666667,-0.15555555555555556,0.8687499999999999,1.0,0.026666666666666727,1,0.6166666666666667,0
-155.0,145.0,False,MALE,Southpaw,Orthodox,1,0,-4,-5,4,-21,0,-1,-2,-7.62,-2.54,0,-31.6667,-0.5556,-0.5556,neither,-0.6,-0.5555555555555556,0.65625,1.0136986301369864,-0.02721214365049962,-2,-0.4,1
-190.0,165.0,False,MALE,Orthodox,Orthodox,0,0,0,1,-2,7,0,1,-1,-5.08,-5.08,-5,11.5,-1.75,-0.75,Red,-0.5,-0.5,-0.2508417508417508,1.0294117647058825,-0.0012605042016806678,1,0.5,0
-320.0,290.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,2.54,-5.08,3,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.028169014084507,0.04148176731622599,0,0.0,0
130.0,-140.0,False,MALE,Southpaw,Orthodox,0,0,-2,-5,3,-13,-1,-1,-2,-7.62,5.08,1,6.8,-0.1,0.2,neither,0.33333333333333337,-0.09999999999999998,0.47435897435897434,0.9753086419753085,-0.06141584622597285,-2,-0.3333333333333333,0
-345.0,285.0,False,MALE,Southpaw,Orthodox,0,-1,-4,-11,8,-43,0,-5,-2,-2.54,0.0,2,2.33,-0.2,3.13,neither,-0.6363636363636364,-0.5789473684210527,1.2285714285714286,1.0,-0.01333333333333342,-4,-0.36363636363636365,1
-138.0,105.0,False,MALE,Orthodox,Orthodox,-1,0,0,0,-1,4,0,0,0,7.62,2.54,-1,0.0,0.0,0.0,neither,0.0,0.0,-0.1354679802955665,0.9864864864864864,0.027582376897445138,0,0.0,0
160.0,-200.0,False,MALE,Orthodox,Switch,-1,2,-3,0,3,4,0,1,-1,-2.54,7.62,4,0.51,-0.8,0.27,Red,0.0,-0.2571428571428571,-0.037617554858934144,0.9583333333333333,-0.05495169082125606,0,0.0,0
-320.0,290.0,False,MALE,Southpaw,Orthodox,0,0,-4,-7,2,-24,0,-1,-1,2.54,5.08,-5,-30.5,-0.9,-1.2,neither,-0.2857142857142857,-0.7,0.9416873449131514,0.9714285714285713,-0.013445378151260456,-5,-0.7142857142857143,1
-165.0,145.0,False,MALE,Southpaw,Southpaw,-1,0,-3,-1,-3,5,0,-1,-1,2.54,0.0,4,25.2167,0.3777,0.4799,neither,-0.14393939393939398,-0.12693498452012386,-0.25555555555555554,1.0,0.014285714285714346,1,0.14393939393939392,0
330.0,-410.0,False,MALE,Switch,Orthodox,-1,1,1,1,-1,0,0,0,0,5.08,12.7,-9,2.79,-0.6,-1.82,neither,0.0,1.0,-0.03668478260869565,0.9350649350649349,-0.03805916305916324,1,1.0,0
